id,age,income,gender,city,target
7795,,4000.0,nan,대구,0
7796,30.0,6000.0,남,서울,0
7797,30.0,4000.0,남,대구,1
7798,30.0,4000.0,여,대구,0
7799,,3000.0,여,부산,1
7800,30.0,,nan,대구,1
7801,20.0,3000.0,여,서울,1
7802,,3000.0,nan,서울,1
7803,20.0,6000.0,남,서울,0
7804,40.0,6000.0,nan,서울,1
7805,,4000.0,nan,부산,0
7806,40.0,6000.0,nan,서울,0
7807,30.0,6000.0,남,부산,0
7808,30.0,5000.0,남,대구,0
7809,50.0,4000.0,여,대구,0
7810,30.0,4000.0,여,부산,0
7811,40.0,5000.0,nan,대구,0
7812,30.0,4000.0,nan,대구,1
7813,,,남,서울,0
7814,30.0,,남,대구,0
7815,50.0,5000.0,남,대구,0
7816,30.0,6000.0,nan,부산,0
7817,40.0,,nan,서울,0
7818,40.0,5000.0,남,대구,1
7819,30.0,,nan,대구,0
7820,40.0,3000.0,남,부산,0
7821,40.0,5000.0,여,대구,1
7822,50.0,4000.0,남,서울,0
7823,,,nan,서울,0
7824,50.0,4000.0,nan,서울,1
7825,20.0,5000.0,nan,부산,0
7826,50.0,,nan,서울,0
7827,30.0,4000.0,남,서울,0
7828,,6000.0,남,서울,0
7829,30.0,6000.0,여,서울,0
7830,20.0,3000.0,남,서울,1
7831,,5000.0,여,서울,0
7832,40.0,4000.0,남,부산,0
7833,50.0,3000.0,남,서울,0
7834,30.0,5000.0,nan,대구,1
7835,20.0,6000.0,여,부산,1
7836,40.0,4000.0,nan,대구,1
7837,50.0,,nan,대구,0
7838,40.0,6000.0,남,서울,1
7839,50.0,,남,대구,1
7840,,,여,대구,0
7841,40.0,4000.0,여,대구,1
7842,40.0,4000.0,남,서울,1
7843,40.0,,여,서울,1
7844,,3000.0,남,서울,1
7845,20.0,,남,부산,1
7846,50.0,,남,서울,1
7847,40.0,4000.0,여,서울,0
7848,,5000.0,nan,대구,1
7849,20.0,6000.0,여,서울,0
7850,50.0,4000.0,nan,대구,1
7851,,3000.0,여,서울,1
7852,50.0,6000.0,nan,서울,1
7853,40.0,4000.0,nan,서울,1
7854,20.0,4000.0,여,서울,0
7855,,5000.0,여,서울,0
7856,20.0,3000.0,nan,서울,0
7857,40.0,3000.0,남,서울,0
7858,20.0,4000.0,nan,대구,0
7859,20.0,5000.0,nan,부산,0
7860,30.0,4000.0,남,부산,0
7861,20.0,,nan,서울,0
7862,50.0,,남,부산,0
7863,,5000.0,남,대구,1
7864,30.0,4000.0,여,대구,0
7865,,5000.0,nan,대구,0
7866,,4000.0,nan,부산,1
7867,40.0,4000.0,남,부산,0
7868,40.0,,nan,부산,0
7869,30.0,6000.0,남,서울,0
7870,40.0,3000.0,nan,대구,1
7871,40.0,3000.0,nan,대구,0
7872,40.0,5000.0,남,서울,1
7873,,3000.0,남,부산,0
7874,30.0,,nan,대구,0
7875,,6000.0,nan,부산,0
7876,50.0,4000.0,남,서울,0
7877,,4000.0,여,부산,1
7878,50.0,,여,서울,0
7879,20.0,3000.0,nan,부산,1
7880,20.0,4000.0,nan,서울,0
7881,50.0,3000.0,nan,대구,0
7882,50.0,,남,서울,0
7883,,4000.0,nan,부산,1
7884,50.0,5000.0,nan,대구,0
7885,30.0,6000.0,nan,부산,0
7886,20.0,3000.0,여,부산,0
7887,20.0,3000.0,nan,서울,0
7888,50.0,3000.0,nan,서울,0
7889,40.0,3000.0,남,부산,0
7890,40.0,,여,서울,1
7891,50.0,,남,부산,0
7892,30.0,,nan,서울,1
7893,40.0,,nan,서울,0
7894,50.0,4000.0,nan,부산,0
7895,30.0,,nan,대구,1
7896,30.0,4000.0,nan,서울,0
7897,,5000.0,남,부산,0
7898,30.0,,nan,대구,0
7899,40.0,5000.0,nan,서울,1
7900,40.0,,여,서울,0
7901,50.0,5000.0,여,부산,1
7902,50.0,6000.0,nan,서울,0
7903,30.0,5000.0,nan,부산,0
7904,20.0,4000.0,nan,부산,0
7905,,3000.0,nan,서울,1
7906,20.0,5000.0,nan,대구,1
7907,30.0,3000.0,nan,서울,0
7908,30.0,6000.0,남,대구,0
7909,20.0,6000.0,남,서울,0
7910,,4000.0,남,대구,0
7911,20.0,4000.0,여,서울,0
7912,50.0,5000.0,nan,대구,1
7913,40.0,,여,대구,0
7914,50.0,6000.0,여,서울,1
7915,40.0,3000.0,여,서울,0
7916,30.0,,남,부산,0
7917,,6000.0,nan,대구,1
7918,20.0,5000.0,nan,서울,0
7919,,6000.0,여,부산,0
7920,20.0,4000.0,남,서울,1
7921,50.0,3000.0,여,대구,0
7922,50.0,3000.0,여,서울,0
7923,20.0,4000.0,nan,서울,0
7924,,,남,부산,0
7925,20.0,4000.0,nan,서울,0
7926,30.0,3000.0,여,부산,0
7927,50.0,5000.0,nan,대구,0
7928,30.0,,여,대구,0
7929,50.0,6000.0,남,서울,1
7930,50.0,5000.0,nan,부산,0
7931,40.0,,nan,대구,0
7932,30.0,3000.0,nan,서울,0
7933,30.0,3000.0,nan,서울,1
7934,40.0,5000.0,nan,서울,0
7935,,,남,서울,0
7936,30.0,6000.0,남,서울,0
7937,20.0,6000.0,nan,부산,1
7938,40.0,4000.0,여,서울,0
7939,30.0,5000.0,여,서울,0
7940,,,nan,서울,0
7941,30.0,5000.0,nan,서울,0
7942,50.0,6000.0,남,서울,1
7943,20.0,,남,서울,1
7944,40.0,3000.0,nan,서울,0
7945,50.0,3000.0,nan,대구,1
7946,,,여,대구,0
7947,50.0,5000.0,남,서울,1
7948,50.0,5000.0,nan,부산,0
7949,,3000.0,남,서울,0
7950,50.0,3000.0,nan,부산,1
7951,40.0,6000.0,nan,부산,1
7952,30.0,,nan,부산,1
7953,50.0,5000.0,nan,부산,1
7954,40.0,6000.0,여,부산,0
7955,30.0,5000.0,nan,대구,0
7956,30.0,3000.0,여,서울,0
7957,50.0,,여,대구,0
7958,40.0,4000.0,nan,대구,0
7959,50.0,,남,서울,0
7960,,4000.0,남,대구,0
7961,30.0,6000.0,nan,서울,0
7962,50.0,4000.0,nan,서울,0
7963,30.0,4000.0,nan,서울,0
7964,40.0,6000.0,남,서울,0
7965,20.0,,남,부산,1
7966,50.0,6000.0,nan,부산,0
7967,50.0,3000.0,남,대구,0
7968,30.0,3000.0,여,서울,0
7969,40.0,4000.0,남,서울,1
7970,,6000.0,남,서울,0
7971,40.0,6000.0,nan,서울,1
7972,50.0,6000.0,여,부산,0
7973,,,nan,부산,0
7974,40.0,5000.0,남,부산,0
7975,20.0,5000.0,여,대구,1
7976,30.0,5000.0,nan,서울,0
7977,40.0,,남,부산,0
7978,40.0,6000.0,여,부산,0
7979,20.0,5000.0,nan,서울,0
7980,50.0,6000.0,여,부산,1
7981,30.0,4000.0,남,서울,0
7982,40.0,5000.0,nan,서울,0
7983,,4000.0,남,부산,0
7984,40.0,,여,대구,0
7985,30.0,3000.0,남,서울,0
7986,40.0,,여,대구,0
7987,20.0,,nan,부산,0
7988,40.0,,남,서울,1
7989,40.0,5000.0,nan,서울,0
7990,,4000.0,nan,부산,1
7991,20.0,5000.0,nan,대구,1
7992,20.0,3000.0,nan,부산,0
7993,40.0,,남,부산,0
7994,,6000.0,남,부산,1
7995,40.0,3000.0,nan,대구,1
7996,40.0,4000.0,nan,서울,0
7997,30.0,3000.0,여,서울,0
7998,30.0,5000.0,nan,부산,0
7999,,6000.0,여,부산,0
8000,50.0,5000.0,여,대구,1
8001,30.0,,nan,부산,0
8002,50.0,,남,대구,1
8003,20.0,3000.0,여,대구,0
8004,30.0,,남,대구,0
8005,30.0,,nan,부산,0
8006,,4000.0,nan,서울,0
8007,50.0,4000.0,nan,대구,1
8008,30.0,5000.0,nan,서울,0
8009,30.0,5000.0,여,대구,1
8010,,4000.0,여,부산,1
8011,,3000.0,남,대구,0
8012,50.0,4000.0,남,대구,0
8013,20.0,5000.0,여,서울,1
8014,20.0,6000.0,nan,부산,0
8015,40.0,,남,대구,1
8016,30.0,6000.0,여,부산,0
8017,50.0,6000.0,남,서울,0
8018,30.0,,여,부산,1
8019,50.0,4000.0,nan,부산,1
8020,50.0,3000.0,여,서울,1
8021,50.0,6000.0,남,대구,0
8022,30.0,3000.0,여,대구,1
8023,,5000.0,남,부산,0
8024,30.0,6000.0,남,대구,0
8025,50.0,5000.0,남,서울,1
8026,40.0,4000.0,nan,부산,0
8027,20.0,6000.0,nan,부산,0
8028,50.0,5000.0,여,대구,0
8029,40.0,5000.0,여,대구,0
8030,,4000.0,남,대구,1
8031,50.0,3000.0,nan,부산,0
8032,40.0,3000.0,여,대구,1
8033,50.0,6000.0,여,부산,1
8034,30.0,4000.0,nan,대구,0
8035,40.0,6000.0,남,부산,0
8036,30.0,3000.0,여,부산,0
8037,30.0,4000.0,남,부산,1
8038,40.0,,nan,대구,0
8039,20.0,4000.0,nan,대구,1
8040,40.0,4000.0,여,서울,0
8041,20.0,,여,부산,0
8042,50.0,5000.0,nan,대구,0
8043,50.0,5000.0,남,서울,0
8044,40.0,5000.0,남,서울,1
8045,50.0,3000.0,nan,대구,1
8046,,4000.0,여,부산,0
8047,30.0,,nan,서울,0
8048,30.0,3000.0,여,서울,0
8049,20.0,,남,부산,0
8050,50.0,3000.0,여,대구,0
8051,20.0,3000.0,남,부산,0
8052,30.0,3000.0,nan,부산,0
8053,30.0,,여,대구,0
8054,50.0,6000.0,남,서울,1
8055,,3000.0,여,부산,0
8056,,5000.0,남,서울,0
8057,50.0,4000.0,남,서울,0
8058,50.0,6000.0,nan,서울,1
8059,20.0,6000.0,nan,대구,0
8060,50.0,,여,서울,0
8061,,6000.0,남,부산,1
8062,50.0,,nan,부산,0
8063,20.0,,여,부산,0
8064,20.0,5000.0,nan,대구,0
8065,20.0,3000.0,여,부산,1
8066,20.0,6000.0,nan,대구,0
8067,40.0,3000.0,nan,서울,0
8068,50.0,3000.0,남,서울,0
8069,30.0,3000.0,남,대구,0
8070,50.0,,nan,대구,0
8071,40.0,3000.0,남,대구,0
8072,20.0,6000.0,nan,서울,0
8073,40.0,,여,대구,0
8074,,6000.0,nan,서울,0
8075,,,nan,서울,0
8076,50.0,4000.0,여,부산,0
8077,50.0,4000.0,여,서울,0
8078,30.0,4000.0,남,대구,0
8079,30.0,4000.0,여,대구,0
8080,,,남,대구,1
8081,20.0,3000.0,nan,서울,1
8082,40.0,5000.0,여,서울,1
8083,30.0,5000.0,nan,부산,0
8084,30.0,4000.0,남,부산,0
8085,20.0,3000.0,여,대구,1
8086,20.0,6000.0,남,서울,0
8087,50.0,3000.0,남,대구,0
8088,40.0,6000.0,여,대구,1
8089,20.0,5000.0,여,대구,0
8090,30.0,3000.0,남,부산,0
8091,30.0,3000.0,여,대구,0
8092,,5000.0,남,부산,1
8093,20.0,3000.0,nan,서울,1
8094,50.0,6000.0,nan,대구,1
8095,40.0,3000.0,여,부산,0
8096,50.0,6000.0,여,서울,0
8097,30.0,4000.0,nan,부산,0
8098,50.0,3000.0,남,대구,0
8099,30.0,6000.0,남,서울,1
8100,30.0,5000.0,남,서울,0
8101,30.0,4000.0,여,서울,0
8102,30.0,3000.0,남,부산,0
8103,30.0,6000.0,여,부산,0
8104,,3000.0,여,부산,0
8105,50.0,6000.0,여,서울,0
8106,,3000.0,nan,대구,0
8107,,4000.0,남,대구,0
8108,20.0,4000.0,여,서울,0
8109,20.0,3000.0,남,대구,1
8110,20.0,3000.0,nan,서울,0
8111,40.0,,남,대구,0
8112,20.0,3000.0,nan,대구,0
8113,50.0,3000.0,여,대구,0
8114,,4000.0,여,부산,1
8115,50.0,3000.0,nan,부산,1
8116,20.0,5000.0,여,서울,0
8117,40.0,3000.0,남,부산,0
8118,40.0,,남,서울,0
8119,,6000.0,nan,부산,0
8120,50.0,4000.0,남,대구,1
8121,30.0,5000.0,여,부산,0
8122,50.0,6000.0,여,부산,0
8123,20.0,5000.0,여,부산,0
8124,30.0,4000.0,남,서울,0
8125,40.0,,여,서울,0
8126,,4000.0,남,대구,1
8127,,5000.0,nan,대구,0
8128,40.0,5000.0,여,대구,1
8129,20.0,4000.0,nan,부산,0
8130,40.0,3000.0,남,대구,1
8131,20.0,4000.0,남,서울,0
8132,30.0,,nan,대구,0
8133,40.0,4000.0,여,대구,0
8134,20.0,6000.0,여,대구,0
8135,30.0,3000.0,여,대구,0
8136,40.0,6000.0,nan,대구,0
8137,,4000.0,남,서울,0
8138,40.0,3000.0,nan,부산,0
8139,50.0,6000.0,남,대구,1
8140,40.0,6000.0,여,부산,0
8141,50.0,3000.0,여,대구,0
8142,30.0,3000.0,남,부산,0
8143,40.0,5000.0,여,서울,1
8144,30.0,3000.0,nan,부산,1
8145,30.0,4000.0,남,대구,0
8146,20.0,,여,부산,1
8147,30.0,5000.0,여,부산,1
8148,30.0,3000.0,여,대구,0
8149,40.0,,여,부산,0
8150,40.0,5000.0,남,대구,0
8151,,4000.0,남,서울,0
8152,20.0,,여,대구,0
8153,30.0,3000.0,nan,서울,0
8154,20.0,3000.0,nan,부산,0
8155,50.0,4000.0,nan,대구,0
8156,30.0,5000.0,nan,부산,1
8157,20.0,,남,서울,0
8158,,4000.0,남,서울,0
8159,,5000.0,nan,부산,1
8160,30.0,6000.0,남,대구,0
8161,50.0,6000.0,nan,대구,0
8162,,5000.0,여,대구,0
8163,,3000.0,여,대구,1
8164,50.0,3000.0,nan,서울,0
8165,20.0,6000.0,남,대구,1
8166,,3000.0,nan,부산,1
8167,40.0,3000.0,남,서울,0
8168,,5000.0,여,부산,0
8169,20.0,5000.0,남,부산,0
8170,20.0,3000.0,nan,부산,0
8171,30.0,5000.0,여,서울,0
8172,40.0,,여,대구,1
8173,20.0,6000.0,남,부산,0
8174,50.0,,여,부산,0
8175,40.0,,여,대구,0
8176,40.0,3000.0,남,대구,0
8177,50.0,3000.0,여,대구,0
8178,,,nan,대구,0
8179,50.0,,남,부산,1
8180,50.0,4000.0,남,서울,0
8181,,4000.0,남,대구,1
8182,,6000.0,남,대구,1
8183,,,nan,부산,0
8184,,5000.0,남,대구,0
8185,,4000.0,nan,부산,0
8186,50.0,3000.0,남,부산,0
8187,30.0,,남,부산,0
8188,30.0,5000.0,여,부산,0
8189,20.0,5000.0,여,대구,0
8190,30.0,5000.0,nan,서울,0
8191,30.0,3000.0,여,대구,0
8192,50.0,4000.0,남,서울,0
8193,,5000.0,nan,대구,0
8194,,4000.0,여,부산,0
8195,50.0,6000.0,남,대구,1
8196,30.0,3000.0,여,부산,0
8197,50.0,4000.0,여,대구,1
8198,20.0,4000.0,여,부산,0
8199,,5000.0,여,서울,0
8200,40.0,5000.0,남,부산,0
8201,20.0,3000.0,여,대구,1
8202,20.0,4000.0,nan,부산,0
8203,50.0,,nan,서울,1
8204,30.0,5000.0,여,서울,0
8205,,5000.0,nan,대구,0
8206,40.0,6000.0,여,부산,0
8207,20.0,3000.0,남,대구,1
8208,40.0,4000.0,남,부산,1
8209,30.0,4000.0,nan,서울,0
8210,30.0,4000.0,nan,대구,1
8211,40.0,5000.0,여,서울,1
8212,,3000.0,여,부산,0
8213,30.0,4000.0,여,서울,0
8214,40.0,,남,부산,0
8215,20.0,6000.0,여,대구,0
8216,40.0,6000.0,남,부산,1
8217,40.0,4000.0,nan,부산,0
8218,50.0,5000.0,남,대구,1
8219,30.0,6000.0,nan,대구,1
8220,,6000.0,남,서울,1
8221,,6000.0,남,부산,0
8222,50.0,6000.0,여,부산,0
8223,,4000.0,nan,서울,0
8224,40.0,3000.0,남,부산,1
8225,50.0,3000.0,남,부산,0
8226,20.0,5000.0,nan,대구,0
8227,30.0,,남,대구,0
8228,30.0,3000.0,nan,대구,0
8229,30.0,,nan,서울,0
8230,40.0,3000.0,nan,대구,0
8231,20.0,3000.0,남,서울,0
8232,50.0,5000.0,남,대구,1
8233,50.0,6000.0,여,부산,0
8234,30.0,5000.0,nan,부산,1
8235,20.0,3000.0,남,대구,0
8236,20.0,6000.0,남,대구,1
8237,20.0,6000.0,nan,서울,1
8238,,6000.0,nan,부산,1
8239,,,nan,대구,0
8240,30.0,3000.0,여,대구,1
8241,20.0,4000.0,여,부산,0
8242,20.0,5000.0,여,대구,0
8243,50.0,,nan,부산,0
8244,50.0,5000.0,남,대구,0
8245,30.0,4000.0,nan,부산,0
8246,20.0,6000.0,남,서울,0
8247,30.0,4000.0,여,대구,1
8248,50.0,5000.0,여,대구,0
8249,50.0,4000.0,여,대구,0
8250,,3000.0,남,서울,0
8251,30.0,4000.0,남,대구,0
8252,30.0,3000.0,nan,대구,0
8253,20.0,4000.0,nan,부산,0
8254,20.0,3000.0,nan,대구,1
8255,,3000.0,여,대구,1
8256,40.0,4000.0,nan,부산,0
8257,40.0,,여,서울,0
8258,40.0,6000.0,남,서울,0
8259,30.0,6000.0,여,부산,0
8260,30.0,6000.0,여,서울,0
8261,50.0,3000.0,여,서울,0
8262,30.0,6000.0,남,대구,0
8263,30.0,3000.0,남,대구,0
8264,30.0,,nan,대구,0
8265,,4000.0,nan,서울,1
8266,30.0,4000.0,nan,대구,1
8267,20.0,3000.0,남,서울,1
8268,20.0,3000.0,남,대구,1
8269,50.0,,남,서울,0
8270,,6000.0,남,부산,1
8271,20.0,,남,부산,0
8272,,4000.0,여,대구,1
8273,,4000.0,nan,서울,1
8274,50.0,6000.0,여,부산,0
8275,,4000.0,nan,부산,0
8276,30.0,3000.0,여,대구,0
8277,,4000.0,남,대구,0
8278,50.0,5000.0,nan,서울,1
8279,50.0,6000.0,여,부산,1
8280,50.0,6000.0,nan,서울,0
8281,20.0,6000.0,남,서울,0
8282,30.0,5000.0,남,대구,0
8283,20.0,,nan,서울,1
8284,40.0,3000.0,nan,서울,1
8285,30.0,6000.0,남,부산,0
8286,,4000.0,남,서울,0
8287,50.0,3000.0,남,부산,1
8288,40.0,4000.0,여,부산,0
8289,30.0,3000.0,nan,서울,1
8290,20.0,3000.0,남,서울,0
8291,50.0,4000.0,nan,부산,0
8292,20.0,4000.0,여,서울,0
8293,30.0,3000.0,여,부산,0
8294,30.0,6000.0,남,서울,0
8295,40.0,4000.0,nan,부산,0
8296,,5000.0,여,부산,1
8297,20.0,5000.0,nan,대구,1
8298,40.0,3000.0,nan,서울,0
8299,50.0,,남,부산,0
8300,,3000.0,여,부산,0
8301,40.0,3000.0,여,서울,0
8302,20.0,6000.0,여,서울,0
8303,30.0,6000.0,nan,서울,1
8304,50.0,,여,대구,1
8305,20.0,,여,서울,0
8306,,,nan,대구,1
8307,,,여,서울,1
8308,30.0,,여,대구,1
8309,30.0,3000.0,nan,서울,0
8310,50.0,3000.0,여,대구,1
8311,50.0,5000.0,남,부산,0
8312,30.0,5000.0,nan,대구,0
8313,30.0,4000.0,여,대구,0
8314,,3000.0,남,부산,0
8315,30.0,,nan,서울,0
8316,40.0,4000.0,여,부산,0
8317,20.0,6000.0,nan,부산,1
8318,30.0,3000.0,남,부산,1
8319,50.0,5000.0,nan,대구,1
8320,40.0,3000.0,여,부산,0
8321,50.0,3000.0,남,서울,1
8322,40.0,3000.0,nan,대구,0
8323,30.0,3000.0,여,대구,0
8324,20.0,6000.0,여,부산,0
8325,50.0,5000.0,남,대구,1
8326,40.0,3000.0,남,서울,0
8327,,6000.0,nan,대구,1
8328,30.0,4000.0,여,부산,1
8329,20.0,3000.0,남,부산,1
8330,30.0,6000.0,여,부산,1
8331,,,nan,대구,0
8332,20.0,4000.0,남,부산,1
8333,,5000.0,nan,대구,1
8334,30.0,3000.0,nan,부산,1
8335,40.0,3000.0,남,부산,1
8336,30.0,6000.0,nan,부산,1
8337,30.0,5000.0,여,서울,0
8338,30.0,,남,서울,1
8339,50.0,4000.0,여,부산,0
8340,,5000.0,nan,부산,0
8341,,3000.0,남,대구,0
8342,,6000.0,여,대구,0
8343,50.0,,여,서울,0
8344,40.0,6000.0,여,대구,1
8345,30.0,4000.0,여,대구,1
8346,40.0,5000.0,여,대구,0
8347,50.0,6000.0,nan,대구,0
8348,,6000.0,nan,서울,1
8349,30.0,3000.0,nan,서울,0
8350,20.0,6000.0,nan,대구,0
8351,20.0,,nan,대구,0
8352,40.0,5000.0,nan,서울,1
8353,,4000.0,nan,부산,0
8354,20.0,6000.0,여,대구,1
8355,40.0,,nan,부산,0
8356,50.0,4000.0,여,대구,0
8357,40.0,,남,서울,0
8358,40.0,6000.0,nan,대구,0
8359,40.0,6000.0,여,부산,0
8360,30.0,5000.0,남,서울,0
8361,40.0,3000.0,남,대구,0
8362,40.0,,여,대구,0
8363,30.0,3000.0,여,서울,1
8364,30.0,3000.0,여,대구,1
8365,50.0,4000.0,nan,서울,1
8366,,4000.0,남,대구,1
8367,20.0,,nan,서울,0
8368,20.0,3000.0,nan,대구,0
8369,40.0,5000.0,nan,서울,0
8370,50.0,3000.0,남,서울,0
8371,40.0,4000.0,남,대구,0
8372,20.0,3000.0,남,서울,1
8373,30.0,6000.0,여,대구,1
8374,,6000.0,nan,대구,0
8375,50.0,5000.0,여,대구,0
8376,30.0,,여,서울,0
8377,,3000.0,nan,대구,1
8378,50.0,6000.0,남,서울,0
8379,50.0,,nan,부산,0
8380,20.0,6000.0,여,부산,1
8381,30.0,,남,부산,1
8382,50.0,,남,대구,0
8383,50.0,6000.0,여,서울,0
8384,,4000.0,남,대구,0
8385,20.0,,남,서울,1
8386,40.0,3000.0,nan,부산,0
8387,20.0,6000.0,nan,부산,1
8388,40.0,4000.0,여,부산,0
8389,30.0,6000.0,여,대구,0
8390,30.0,5000.0,여,대구,1
8391,50.0,3000.0,남,서울,0
8392,30.0,5000.0,여,서울,0
8393,50.0,,nan,부산,0
8394,20.0,,남,대구,1
8395,30.0,5000.0,여,대구,0
8396,20.0,5000.0,남,서울,0
8397,20.0,,남,서울,0
8398,30.0,4000.0,남,대구,0
8399,20.0,3000.0,여,대구,1
8400,30.0,6000.0,남,서울,0
8401,30.0,5000.0,남,대구,0
8402,30.0,3000.0,남,대구,0
8403,40.0,6000.0,nan,부산,1
8404,20.0,6000.0,여,대구,0
8405,,5000.0,nan,대구,1
8406,30.0,4000.0,남,대구,0
8407,20.0,4000.0,남,서울,0
8408,50.0,3000.0,nan,부산,0
8409,30.0,3000.0,남,서울,0
8410,30.0,,nan,부산,0
8411,,4000.0,남,부산,0
8412,40.0,3000.0,남,대구,0
8413,40.0,,남,부산,1
8414,30.0,6000.0,남,부산,1
8415,20.0,3000.0,여,대구,0
8416,50.0,,여,대구,0
8417,50.0,4000.0,여,부산,1
8418,20.0,6000.0,nan,서울,0
8419,30.0,3000.0,nan,부산,1
8420,50.0,4000.0,nan,서울,0
8421,40.0,6000.0,nan,서울,1
8422,20.0,5000.0,여,부산,0
8423,,4000.0,nan,서울,0
8424,30.0,5000.0,nan,부산,0
8425,20.0,3000.0,nan,서울,0
8426,50.0,,남,서울,0
8427,30.0,3000.0,nan,부산,0
8428,40.0,4000.0,남,대구,0
8429,30.0,5000.0,nan,대구,0
8430,30.0,5000.0,nan,부산,0
8431,40.0,6000.0,남,부산,0
8432,40.0,3000.0,nan,대구,0
8433,30.0,3000.0,남,대구,0
8434,40.0,4000.0,nan,서울,0
8435,20.0,5000.0,nan,서울,1
8436,40.0,4000.0,남,서울,1
8437,40.0,4000.0,여,대구,0
8438,30.0,5000.0,남,부산,0
8439,20.0,4000.0,여,서울,0
8440,,5000.0,남,부산,0
8441,,4000.0,여,대구,0
8442,50.0,,nan,서울,0
8443,40.0,4000.0,여,대구,0
8444,40.0,4000.0,nan,부산,0
8445,20.0,,남,서울,0
8446,,3000.0,여,부산,0
8447,50.0,5000.0,nan,부산,0
8448,20.0,6000.0,남,서울,0
8449,40.0,,여,서울,0
8450,,3000.0,nan,대구,0
8451,50.0,4000.0,여,서울,0
8452,30.0,3000.0,여,서울,0
8453,,,nan,서울,1
8454,50.0,4000.0,nan,서울,0
8455,20.0,3000.0,남,서울,0
8456,30.0,6000.0,nan,대구,0
8457,50.0,5000.0,nan,부산,0
8458,50.0,5000.0,여,대구,1
8459,40.0,,nan,부산,1
8460,,4000.0,여,서울,0
8461,40.0,4000.0,여,대구,0
8462,30.0,5000.0,nan,부산,0
8463,50.0,3000.0,nan,부산,1
8464,40.0,4000.0,nan,서울,1
8465,,6000.0,nan,서울,0
8466,30.0,6000.0,남,부산,0
8467,20.0,4000.0,여,대구,1
8468,40.0,4000.0,남,부산,0
8469,30.0,5000.0,남,대구,0
8470,20.0,,여,대구,0
8471,40.0,5000.0,남,부산,0
8472,30.0,,nan,대구,1
8473,30.0,6000.0,nan,부산,1
8474,40.0,,nan,부산,0
8475,30.0,5000.0,nan,서울,0
8476,50.0,4000.0,여,부산,0
8477,40.0,,nan,부산,0
8478,30.0,5000.0,여,서울,0
8479,20.0,6000.0,여,서울,0
8480,20.0,,여,대구,1
8481,50.0,6000.0,여,대구,0
8482,40.0,6000.0,남,서울,0
8483,30.0,3000.0,남,서울,0
8484,30.0,,nan,서울,0
8485,20.0,5000.0,여,부산,0
8486,50.0,,nan,부산,0
8487,20.0,,nan,부산,0
8488,20.0,6000.0,nan,서울,0
8489,50.0,6000.0,nan,대구,0
8490,40.0,6000.0,여,대구,0
8491,30.0,6000.0,여,부산,0
8492,40.0,5000.0,남,부산,0
8493,,4000.0,여,서울,0
8494,,3000.0,여,서울,0
8495,,6000.0,nan,대구,0
8496,50.0,6000.0,여,대구,0
8497,20.0,3000.0,nan,서울,0
8498,40.0,6000.0,여,대구,0
8499,30.0,4000.0,남,대구,0
8500,,,nan,부산,0
8501,40.0,3000.0,여,서울,0
8502,,5000.0,여,서울,1
8503,,3000.0,nan,서울,0
8504,30.0,4000.0,남,부산,1
8505,50.0,5000.0,남,서울,0
8506,20.0,,여,대구,0
8507,50.0,6000.0,여,부산,1
8508,40.0,3000.0,여,부산,1
8509,50.0,5000.0,nan,서울,0
8510,40.0,3000.0,nan,대구,0
8511,40.0,,nan,서울,0
8512,20.0,3000.0,여,대구,1
8513,30.0,5000.0,남,서울,0
8514,20.0,4000.0,nan,대구,0
8515,50.0,5000.0,남,대구,0
8516,40.0,3000.0,여,대구,0
8517,,,nan,부산,1
8518,,6000.0,nan,서울,1
8519,40.0,6000.0,nan,서울,0
8520,20.0,,여,서울,0
8521,30.0,3000.0,여,부산,1
8522,20.0,,여,대구,0
8523,40.0,3000.0,남,부산,0
8524,40.0,5000.0,남,부산,0
8525,30.0,4000.0,nan,대구,0
8526,50.0,3000.0,nan,서울,1
8527,50.0,6000.0,여,부산,0
8528,30.0,6000.0,여,대구,0
8529,50.0,4000.0,여,대구,1
8530,,3000.0,nan,서울,0
8531,50.0,4000.0,여,대구,0
8532,50.0,5000.0,남,대구,1
8533,50.0,4000.0,남,대구,0
8534,,5000.0,nan,서울,0
8535,50.0,6000.0,nan,서울,0
8536,,5000.0,남,대구,0
8537,30.0,3000.0,여,대구,1
8538,20.0,3000.0,nan,서울,0
8539,30.0,3000.0,nan,서울,1
8540,20.0,3000.0,nan,서울,0
8541,30.0,,남,부산,1
8542,20.0,5000.0,nan,서울,0
8543,20.0,3000.0,남,대구,0
8544,40.0,4000.0,남,서울,1
8545,20.0,4000.0,여,대구,0
8546,20.0,,여,대구,0
8547,40.0,5000.0,여,대구,1
8548,50.0,5000.0,nan,서울,1
8549,50.0,5000.0,남,서울,1
8550,40.0,,nan,서울,0
8551,,5000.0,남,서울,0
8552,20.0,5000.0,nan,서울,0
8553,20.0,3000.0,남,부산,0
8554,40.0,5000.0,여,서울,0
8555,40.0,3000.0,여,부산,0
8556,,3000.0,nan,대구,0
8557,50.0,5000.0,남,대구,0
8558,30.0,4000.0,여,대구,0
8559,50.0,6000.0,남,대구,0
8560,20.0,4000.0,nan,부산,1
8561,40.0,5000.0,여,부산,0
8562,,5000.0,nan,대구,0
8563,50.0,4000.0,nan,서울,0
8564,,5000.0,남,대구,0
8565,50.0,3000.0,nan,대구,0
